name,city,country,iata,icao,x,y,elevation
Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-51.1875,-29.197099685699996,2472
Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-56.1166992188,-15.6528997421,617
Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-72.7695007324,-7.59990978241,637
Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-51.4245986938,-22.1751003265,1477
Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-60.04970169067383,-3.0386099815368652,264
Jacareacanga Airport,Jacare-acanga,Brazil,\N,SBEK,-57.77690124511719,-6.233160018920898,323
São Pedro da Aldeia Airport,Sao Pedro Da Aldeia,Brazil,\N,SBES,-42.09260177612305,-22.81290054321289,61
Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-54.48500061035156,-25.600278854370117,786
Hercílio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-48.5525016784668,-27.670278549194336,16
Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-32.423301696777344,-3.8549299240112305,193
Furnas Airport,Alpinopolis,Brazil,\N,SBFU,-46.33530044555664,-20.702800750732422,2413
Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-38.53260040283203,-3.776279926300049,82
Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-43.2505569458,-22.8099994659,28
Guajará-Mirim Airport,Guajara-mirim,Brazil,\N,SBGM,-65.28479766845703,-10.786399841308594,478
Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-49.220699310302734,-16.631999969482422,2450
EMBRAER - Unidade Gavião Peixoto Airport,Macae,Brazil,\N,SBGP,-48.40510177612305,-21.773700714111328,1998
Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-46.47305679321289,-23.435556411743164,2459
Guaratinguetá Airport,Guaratingueta,Brazil,\N,SBGW,-45.20479965209961,-22.79159927368164,1761
Altamira Airport,Altamira,Brazil,ATM,SBHT,-52.254001617432,-3.2539100646973,369
Itacoatiara Airport,Itaituba,Brazil,\N,SBIC,-58.481201171875,-3.1272599697113037,142
Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-56.000701904297,-4.2423400878906,110
Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-39.033199310303,-14.815999984741,15
Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-42.487598419189,-19.470699310303,784
Francisco Vilela do Amaral Airport,Itumbiara,Brazil,\N,SBIT,-49.2134017944,-18.4447002411,1630
Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-47.459999084472656,-5.531290054321289,432
Belém/Brigadeiro Protásio de Oliveira Airport,Belem,Brazil,\N,SBJC,-48.4607009888,-1.4141600132,52
Francisco de Assis Airport,Juiz De Fora,Brazil,JDF,SBJF,-43.38679885864258,-21.791500091552734,2989
Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,SBJP,-34.9486122131,-7.145833015440001,217
Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,SBJV,-48.797401428222656,-26.22450065612793,15
Presidente João Suassuna Airport,Campina Grande,Brazil,CPV,SBKG,-35.896400451660156,-7.2699198722839355,1646
Viracopos International Airport,Campinas,Brazil,VCP,SBKP,-47.1344985962,-23.0074005127,2170
Lages Airport,Lajes,Brazil,\N,SBLJ,-50.28150177,-27.782100677499997,3065
Lins Airport,Lins,Brazil,LIP,SBLN,-49.730499267578,-21.663999557495,1559
Governador José Richa Airport,Londrina,Brazil,LDB,SBLO,-51.1301002502,-23.333599090599996,1867
Bom Jesus da Lapa Airport,Bom Jesus Da Lapa,Brazil,LAZ,SBLP,-43.4081001282,-13.2621002197,1454
Lagoa Santa Airport,Lagoa Santa,Brazil,\N,SBLS,-43.896400451660156,-19.66160011291504,2795
João Correa da Rocha Airport,Maraba,Brazil,MAB,SBMA,-49.138000488299994,-5.36858987808,357
Monte Dourado Airport,Almeirim,Brazil,\N,SBMD,-52.6021995544,-0.889838993549,677
Regional de Maringá - Sílvio Nane Junior Airport,Maringa,Brazil,MGF,SBMG,-52.01222229,-23.479444503799996,1788
Mário Ribeiro Airport,Montes Claros,Brazil,MOC,SBMK,-43.818901062,-16.706899642899998,2191
Ponta Pelada Airport,Manaus,Brazil,PLL,SBMN,-59.98630142211914,-3.1460399627685547,267
Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,SBMO,-35.79169845581055,-9.510809898376465,387
Alberto Alcolumbre Airport,Macapa,Brazil,MCP,SBMQ,-51.0722007751,0.0506640002131,56
Dix-Sept Rosado Airport,Mocord,Brazil,MVF,SBMS,-37.3642997742,-5.2019200324999995,76
Campo de Marte Airport,Sao Paulo,Brazil,\N,SBMT,-46.6377983093,-23.5090999603,2368
Manicoré Airport,Manicore,Brazil,MNX,SBMY,-61.278301239014,-5.8113799095154,174
Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,SBNF,-48.65140151977539,-26.8799991607666,18
Santo Ângelo Airport,Santo Angelo,Brazil,GEL,SBNM,-54.16910171508789,-28.281700134277344,1056
Governador Aluízio Alves International Airport,Natal,Brazil,NAT,SBSG,-35.376111,-5.768056,272
Oiapoque Airport,Oioiapoque,Brazil,\N,SBOI,-51.79690170288086,3.85548996925354,63
Salgado Filho Airport,Porto Alegre,Brazil,POA,SBPA,-51.1713981628418,-29.994400024414062,11
Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,\N,SBPB,-41.73199844359999,-2.89374995232,16
Poços de Caldas - Embaixador Walther Moreira Salles Airport,Pocos De Caldas,Brazil,POO,SBPC,-46.567901611328,-21.843000411987,4135
Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,SBPF,-52.32659912109375,-28.243999481201172,2376
João Simões Lopes Neto International Airport,Pelotas,Brazil,PET,SBPK,-52.327701568604,-31.718399047852,59
Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,SBPL,-40.56909942626953,-9.362409591674805,1263
Porto Nacional Airport,Porto Nacional,Brazil,PNB,SBPN,-48.39970016479492,-10.719400405883789,870
Ponta Porã Airport,Ponta Pora,Brazil,PMG,SBPP,-55.702598571777344,-22.54960060119629,2156
Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,PVH,SBPV,-63.90230178833008,-8.70928955078125,290
Plácido de Castro Airport,Rio Branco,Brazil,RBR,SBRB,-67.89805603027344,-9.868888854980469,633
Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,SBRF,-34.92359924316406,-8.126489639282227,33
Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,SBRJ,-43.1631011963,-22.910499572799996,11
Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,SBRP,-47.776668548583984,-21.136388778686523,1806
Santa Cruz Airport,Rio De Janeiro,Brazil,STU,SBSC,-43.71910095214844,-22.93239974975586,10
Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-45.86149978637695,-23.22920036315918,2120
Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,SBSL,-44.234100341796875,-2.585360050201416,178
Congonhas Airport,Sao Paulo,Brazil,CGH,SBSP,-46.65638732910156,-23.626110076904297,2631
Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-49.40650177,-20.816600799599996,1784
Base Aérea de Santos Airport,Santos,Brazil,SSZ,SBST,-46.299720764160156,-23.928056716918945,10
Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,SBSV,-38.3224983215,-12.9086112976,64
Trombetas Airport,Oriximina,Brazil,TMT,SBTB,-56.396800994873,-1.489599943161,287
Senador Petrônio Portela Airport,Teresina,Brazil,THE,SBTE,-42.8235015869,-5.0599398613,219
Tefé Airport,Tefe,Brazil,TFF,SBTF,-64.7240982056,-3.38294005394,188
Tarauacá Airport,Tarauaca,Brazil,\N,SBTK,-70.783302307129,-8.1552600860596,646
Telêmaco Borba Airport,Telemaco Borba,Brazil,\N,SBTL,-50.6515998840332,-24.317800521850586,2610
Tiriós Airport,Obidos Tirios,Brazil,\N,SBTS,-55.94609832763672,2.2234699726104736,1127
Tabatinga Airport,Tabatinga,Brazil,TBT,SBTT,-69.93579864502,-4.2556700706482,279
Tucuruí Airport,Tucurui,Brazil,TUR,SBTU,-49.72029876709,-3.7860100269318,830
São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,SJL,SBUA,-66.9855,-0.14835,251
Paulo Afonso Airport,Paulo Alfonso,Brazil,PAV,SBUF,-38.250598907471,-9.4008798599243,883
Rubem Berta Airport,Uruguaiana,Brazil,URG,SBUG,-57.0382003784,-29.7821998596,256
Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,UDI,SBUL,-48.225276947021484,-18.88361167907715,3094
Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,SBUR,-47.966110229492,-19.764722824097,2655
Major Brigadeiro Trompowsky Airport,Varginha,Brazil,VAG,SBVG,-45.4733009338,-21.5900993347,3025
Brigadeiro Camarão Airport,Vilhena,Brazil,BVH,SBVH,-60.098300933838,-12.694399833679,2018
Eurico de Aguiar Salles Airport,Vitoria,Brazil,VIX,SBVT,-40.2863883972168,-20.258056640625,11
Iauaretê Airport,Iauarete,Brazil,\N,SBYA,-69.18579864502,0.6075000166893,345
Campo Fontenelle Airport,Piracununga,Brazil,QPS,SBYS,-47.334800720214844,-21.984600067138672,1968
Chacalluta Airport,Arica,Chile,ARI,SCAR,-70.33869934082031,-18.348499298095703,167
Balmaceda Airport,Balmaceda,Chile,BBA,SCBA,-71.68949890136719,-45.916099548339844,1722
El Bosque Airport,Santiago,Chile,\N,SCBQ,-70.68840026855469,-33.561798095703125,1844
Chile Chico Airport,Chile Chico,Chile,CCH,SCCC,-71.6874008178711,-46.58330154418945,1070
El Loa Airport,Calama,Chile,CJC,SCCF,-68.90360260009766,-22.498199462890625,7543
Gral. Bernardo O´Higgins Airport,Chillan,Chile,\N,SCCH,-72.03140258789062,-36.58250045776367,495
Pdte. carlos Ibañez del Campo Airport,Punta Arenas,Chile,PUQ,SCCI,-70.85459899902344,-53.002601623535156,139
